Title,Artist,Link bài hát,Link .m4a,Link .mp3
Never Again,SS501,https://chiasenhac.vn/mp3/ss501/never-again-ts370dw5qtnm9h.html,https://data57.chiasenhac.com/downloads/1187/3/1186070-f93a8a53/32/Never%20Again%20-%20SS501.m4a,https://data57.chiasenhac.com/downloads/1187/3/1186070-f93a8a53/128/Never%20Again%20-%20SS501.mp3
Bae Bae,Big Bang,https://chiasenhac.vn/mp3/big-bang/bae-bae-ts3v7v6bq2t2kq.html,https://data17.chiasenhac.com/downloads/1488/3/1487936-e314df48/32/Bae%20Bae%20-%20Big%20Bang.m4a,https://data17.chiasenhac.com/downloads/1488/3/1487936-e314df48/128/Bae%20Bae%20-%20Big%20Bang.mp3
Please Don't Cry,Davichi,https://chiasenhac.vn/mp3/davichi/please-don039t-cry-tsvw5cmvq9hv82.html,https://data20.chiasenhac.com/downloads/2084/3/2083369-c5340fad/32/Please%20Don_t%20Cry%20-%20Davichi.m4a,https://data20.chiasenhac.com/downloads/2084/3/2083369-c5340fad/128/Please%20Don_t%20Cry%20-%20Davichi.mp3
If You,Big Bang,https://chiasenhac.vn/mp3/big-bang/if-you-ts3v0m6dq2n8km.html,https://data04.chiasenhac.com/downloads/1516/3/1515070-c3c4bbc2/32/If%20You%20-%20Big%20Bang.m4a,https://data04.chiasenhac.com/downloads/1516/3/1515070-c3c4bbc2/128/If%20You%20-%20Big%20Bang.mp3
My Everything,NCT U,https://chiasenhac.vn/mp3/nct-u/my-everything-tsvmw7rzq89ta1.html,https://data3.chiasenhac.com/downloads/2134/3/2133770-dd853a46/32/My%20Everything%20-%20NCT%20U.m4a,https://data3.chiasenhac.com/downloads/2134/3/2133770-dd853a46/128/My%20Everything%20-%20NCT%20U.mp3
My Youth,Jinyoung,https://chiasenhac.vn/mp3/jinyoung/my-youth-tsvb563rqqhkwa.html,https://data35.chiasenhac.com/downloads/1954/3/1953905-dbd544ce/32/My%20Youth%20-%20Jinyoung.m4a,https://data35.chiasenhac.com/downloads/1954/3/1953905-dbd544ce/128/My%20Youth%20-%20Jinyoung.mp3
Russian Roulette,Red Velvet,https://chiasenhac.vn/mp3/red-velvet/russian-roulette-tsvbb3r3qqqwaw.html,https://data32.chiasenhac.com/downloads/1930/3/1929992-2bd1a152/32/Russian%20Roulette%20-%20Red%20Velvet.m4a,https://data32.chiasenhac.com/downloads/1930/3/1929992-2bd1a152/128/Russian%20Roulette%20-%20Red%20Velvet.mp3
Blue,Big Bang,https://chiasenhac.vn/mp3/big-bang/blue-ts37wz7zqt91t1.html,https://data56.chiasenhac.com/downloads/1153/3/1152314-266359e8/32/Blue%20-%20Big%20Bang.m4a,https://data56.chiasenhac.com/downloads/1153/3/1152314-266359e8/128/Blue%20-%20Big%20Bang.mp3
Fantastic Baby,Big Bang,https://chiasenhac.vn/mp3/big-bang/fantastic-baby-ts3mvzvdq8212m.html,https://data54.chiasenhac.com/downloads/1116/3/1115518-44e31b9c/32/Fantastic%20Baby%20-%20Big%20Bang.m4a,https://data54.chiasenhac.com/downloads/1116/3/1115518-44e31b9c/128/Fantastic%20Baby%20-%20Big%20Bang.mp3
Sober,Big Bang,https://chiasenhac.vn/mp3/big-bang/sober-ts30z07rqn1nta.html,https://data2.chiasenhac.com/stream2/1645/3/1644081-e074f0a8/32/Sober%20-%20Big%20Bang.m4a,https://data2.chiasenhac.com/stream2/1645/3/1644081-e074f0a8/128/Sober%20-%20Big%20Bang.mp3
Haru Haru,Big Bang,https://chiasenhac.vn/mp3/big-bang/haru-haru-ts3m3vdvq8w2m2.html,https://data54.chiasenhac.com/downloads/1112/3/1111001-6220dd76/32/Haru%20Haru%20-%20Big%20Bang.m4a,https://data54.chiasenhac.com/downloads/1112/3/1111001-6220dd76/128/Haru%20Haru%20-%20Big%20Bang.mp3
Road Trip,NCT 127,https://chiasenhac.vn/mp3/nct-127/road-trip-tsv7r6w6qtak9k.html,https://data25.chiasenhac.com/download2/2196/3/2195477-a313e7af/32/Road%20Trip%20-%20NCT%20127.m4a,https://data25.chiasenhac.com/download2/2196/3/2195477-a313e7af/128/Road%20Trip%20-%20NCT%20127.mp3
Kick It,NCT 127,https://chiasenhac.vn/mp3/nct-127/kick-it-tsvmscqwq84ve9.html,https://data17.chiasenhac.com/downloads/2153/3/2152898-22975ae7/32/Kick%20It%20-%20NCT%20127.m4a,https://data17.chiasenhac.com/downloads/2153/3/2152898-22975ae7/128/Kick%20It%20-%20NCT%20127.mp3
Simon Says,NCT 127,https://chiasenhac.vn/mp3/nct-127/simon-says-tsvb0zswqqn149.html,https://data31.chiasenhac.com/downloads/1976/3/1975650-c9ef927a/32/Simon%20Says%20-%20NCT%20127.m4a,https://data31.chiasenhac.com/downloads/1976/3/1975650-c9ef927a/128/Simon%20Says%20-%20NCT%20127.mp3
Lemonade,NCT 127,https://chiasenhac.vn/mp3/nct-127/lemonade-tsv7r6wdqtak9m.html,https://data25.chiasenhac.com/download2/2196/3/2195470-c83c32df/32/Lemonade%20-%20NCT%20127.m4a,https://data25.chiasenhac.com/download2/2196/3/2195470-c83c32df/128/Lemonade%20-%20NCT%20127.mp3
Fire Truck,NCT 127,https://chiasenhac.vn/mp3/nct-127/fire-truck-tsvqdbwqqemq9e.html,https://data2.chiasenhac.com/stream2/1724/3/1723149-28109736/32/Fire%20Truck%20-%20NCT%20127.m4a,https://data2.chiasenhac.com/stream2/1724/3/1723149-28109736/128/Fire%20Truck%20-%20NCT%20127.mp3
Save,NCT 127,https://chiasenhac.vn/mp3/nct-127/save-tsv7tmqqqtf8ee.html,https://data.chiasenhac.com/down2/2175/3/2174397-c4c0d2d5/32/Save%20-%20NCT%20127.m4a,https://data.chiasenhac.com/down2/2175/3/2174397-c4c0d2d5/128/Save%20-%20NCT%20127.mp3
Cherry Bomb,NCT 127,https://chiasenhac.vn/mp3/nct-127/cherry-bomb-tsvdbqwrqmqe9a.html,https://data3.chiasenhac.com/downloads/1797/3/1796113-e022e18a/32/Cherry%20Bomb%20-%20NCT%20127.m4a,https://data3.chiasenhac.com/downloads/1797/3/1796113-e022e18a/128/Cherry%20Bomb%20-%20NCT%20127.mp3
Sticker,NCT 127,https://chiasenhac.vn/mp3/nct-127/sticker-tsv7r6wqqtak9e.html,https://data25.chiasenhac.com/download2/2196/3/2195469-374d4c5f/32/Sticker%20-%20NCT%20127.m4a,https://data25.chiasenhac.com/download2/2196/3/2195469-374d4c5f/128/Sticker%20-%20NCT%20127.mp3
Blueming,IU,https://chiasenhac.vn/mp3/iu/blueming-tsvwqb0cq9eqnv.html,https://data19.chiasenhac.com/downloads/2047/3/2046879-13f3e697/32/Blueming%20-%20IU.m4a,https://data19.chiasenhac.com/downloads/2047/3/2046879-13f3e697/128/Blueming%20-%20IU.mp3
Love Poem,IU,https://chiasenhac.vn/mp3/iu/love-poem-tsvwqb0wq9eqn9.html,https://data19.chiasenhac.com/downloads/2047/3/2046882-deb2f8a1/32/Love%20Poem%20-%20IU.m4a,https://data19.chiasenhac.com/downloads/2047/3/2046882-deb2f8a1/128/Love%20Poem%20-%20IU.mp3
Nakka,AKMU; IU,https://chiasenhac.vn/mp3/akmu-iu/nakka-tsv7d7z7qtmt1t.html,https://data.chiasenhac.com/down2/2184/3/2183060-59dc797f/32/Nakka%20-%20AKMU_%20IU.m4a,https://data.chiasenhac.com/down2/2184/3/2183060-59dc797f/128/Nakka%20-%20AKMU_%20IU.mp3
"Not Spring, Love, Or Cherry Blossoms",High4; IU,https://chiasenhac.vn/mp3/high4-iu/not-spring-love-or-cherry-blossoms-ts360srtqkn4af.html,https://data59.chiasenhac.com/downloads/1254/3/1253884-1f224ea6/32/Not%20Spring_%20Love_%20Or%20Cherry%20Blossoms%20-%20H.m4a,https://data59.chiasenhac.com/downloads/1254/3/1253884-1f224ea6/128/Not%20Spring_%20Love_%20Or%20Cherry%20Blossoms%20-%20H.mp3
Lilac,IU,https://chiasenhac.vn/mp3/iu/lilac-tsvmvd35q82mwh.html,https://data.chiasenhac.com/down2/2162/3/2161014-55d2a994/32/Lilac%20-%20IU.m4a,https://data.chiasenhac.com/down2/2162/3/2161014-55d2a994/128/Lilac%20-%20IU.mp3
Good Day (좋은 날),IU,https://chiasenhac.vn/mp3/iu/good-day-ts37t6d5qtfkmh.html,https://data55.chiasenhac.com/downloads/1127/3/1126358-4e86bc31/32/Good%20Day%20-%20IU.m4a,https://data55.chiasenhac.com/downloads/1127/3/1126358-4e86bc31/128/Good%20Day%20-%20IU.mp3
Celebrity,IU,https://chiasenhac.vn/mp3/iu/celebrity-tsvm5d5wq8hmh9.html,https://data16.chiasenhac.com/downloads/2149/3/2148690-72dcb4a0/32/Celebrity%20-%20IU.m4a,https://data16.chiasenhac.com/downloads/2149/3/2148690-72dcb4a0/128/Celebrity%20-%20IU.mp3
Eight,IU; Suga,https://chiasenhac.vn/mp3/iu-suga/eight-tsvm5d5sq8hmh4.html,https://data16.chiasenhac.com/downloads/2149/3/2148695-31808cd0/32/Eight%20-%20IU_%20Suga.m4a,https://data16.chiasenhac.com/downloads/2149/3/2148695-31808cd0/128/Eight%20-%20IU_%20Suga.mp3
Young Forever,BTS,https://chiasenhac.vn/mp3/bts/young-forever-tsvtdvc5qfm2vh.html,https://data05.chiasenhac.com/downloads/1660/3/1659878-1cf20b9f/32/Young%20Forever%20-%20BTS.m4a,https://data05.chiasenhac.com/downloads/1660/3/1659878-1cf20b9f/128/Young%20Forever%20-%20BTS.mp3
Can't Forgive (용서 못해) (Theme Song),Cha Soo Kyung,https://chiasenhac.vn/mp3/cha-soo-kyung/cant-forgive-theme-song-ts3z7sr0q1t4an.html,https://data23.chiasenhac.com/downloads/1553/3/1552907-f787f9b3/32/Can_t%20Forgive%20Theme%20Song_%20-%20Cha%20Soo%20Kyun.m4a,https://data23.chiasenhac.com/downloads/1553/3/1552907-f787f9b3/128/Can_t%20Forgive%20Theme%20Song_%20-%20Cha%20Soo%20Kyun.mp3
Surf,ITZY,https://chiasenhac.vn/mp3/itzy/surf-tsvmt306q8fwnk.html,https://data3.chiasenhac.com/downloads/2111/3/2110373-a08b1d42/32/Surf%20-%20ITZY.m4a,https://data3.chiasenhac.com/downloads/2111/3/2110373-a08b1d42/128/Surf%20-%20ITZY.mp3
Way Back Home,Shaun,https://chiasenhac.vn/mp3/shaun/way-back-home-tsvbc0trqqvnfa.html,https://data32.chiasenhac.com/downloads/1927/3/1926577-5f437da4/32/Way%20Back%20Home%20-%20Shaun.m4a,https://data32.chiasenhac.com/downloads/1927/3/1926577-5f437da4/128/Way%20Back%20Home%20-%20Shaun.mp3
Shanghai Romance,Orange Caramel,https://chiasenhac.vn/mp3/orange-caramel/shanghai-romance-ts3760rdqtknam.html,https://data56.chiasenhac.com/downloads/1165/3/1164798-c71546eb/32/Shanghai%20Romance%20-%20Orange%20Caramel.m4a,https://data56.chiasenhac.com/downloads/1165/3/1164798-c71546eb/128/Shanghai%20Romance%20-%20Orange%20Caramel.mp3
Rain And You,Lee Mujin,https://chiasenhac.vn/mp3/lee-mujin/rain-and-you-tsv7t0mcqtfn8v.html,https://data.chiasenhac.com/down2/2177/3/2176543-90eb9a04/32/Rain%20And%20You%20-%20Lee%20Mujin.m4a,https://data.chiasenhac.com/down2/2177/3/2176543-90eb9a04/128/Rain%20And%20You%20-%20Lee%20Mujin.mp3
Catallena,Orange Caramel,https://chiasenhac.vn/mp3/orange-caramel/catallena-ts3656szqkhk41.html,https://data58.chiasenhac.com/downloads/1234/3/1233002-417b6227/32/Catallena%20-%20Orange%20Caramel.m4a,https://data58.chiasenhac.com/downloads/1234/3/1233002-417b6227/128/Catallena%20-%20Orange%20Caramel.mp3
Fxxk Wit Us,Dok2; Lee Hi,https://chiasenhac.vn/mp3/dok2-lee-hi/fxxk-wit-us-ts30vt3qqn2fwe.html,https://data2.chiasenhac.com/stream2/1637/3/1636205-950046fc/32/Fxxk%20Wit%20Us%20-%20Dok2_%20Lee%20Hi.m4a,https://data2.chiasenhac.com/stream2/1637/3/1636205-950046fc/128/Fxxk%20Wit%20Us%20-%20Dok2_%20Lee%20Hi.mp3
Magic Girl,Orange Caramel,https://chiasenhac.vn/mp3/orange-caramel/magic-girl-ts3760bzqtknq1.html,https://data56.chiasenhac.com/downloads/1165/3/1164794-dceed47e/32/Magic%20Girl%20-%20Orange%20Caramel.m4a,https://data56.chiasenhac.com/downloads/1165/3/1164794-dceed47e/128/Magic%20Girl%20-%20Orange%20Caramel.mp3
Into The I-LAND (Applicants Version),I-Land,https://chiasenhac.vn/mp3/i-land/into-the-i-land-applicants-version-tsvw0zrrq9n1aa.html,https://data3.chiasenhac.com/downloads/2107/3/2106625-07410be3/32/Into%20The%20I-LAND%20Applicants%20Version_%20-%20I-.m4a,https://data3.chiasenhac.com/downloads/2107/3/2106625-07410be3/128/Into%20The%20I-LAND%20Applicants%20Version_%20-%20I-.mp3
Midnight Korean,BEAST; B2ST,https://chiasenhac.vn/mp3/beast-b2st/midnight-korean-ts33756cqwthkv.html,https://data26.chiasenhac.com/downloads/1422/3/1421631-bf101df5/32/Midnight%20Korean%20-%20BEAST_%20B2ST.m4a,https://data26.chiasenhac.com/downloads/1422/3/1421631-bf101df5/128/Midnight%20Korean%20-%20BEAST_%20B2ST.mp3
I Hope You′re Happy,Lee Sang Yi,https://chiasenhac.vn/mp3/lee-sang-yi/i-hope-youre-happy-tsv7mdt3qt8mfw.html,https://data25.chiasenhac.com/download2/2202/3/2201784-c4bc8315/32/I%20Hope%20You___re%20Happy%20-%20Lee%20Sang%20Yi.m4a,https://data25.chiasenhac.com/download2/2202/3/2201784-c4bc8315/128/I%20Hope%20You___re%20Happy%20-%20Lee%20Sang%20Yi.mp3
Here Always,Seungmin (Stray Kids),https://chiasenhac.vn/mp3/seungmin-stray-kids/here-always-tsv7w3mqqt9w8e.html,https://data25.chiasenhac.com/download2/2201/3/2200349-8215768b/32/Here%20Always%20-%20Seungmin%20Stray%20Kids_.m4a,https://data25.chiasenhac.com/download2/2201/3/2200349-8215768b/128/Here%20Always%20-%20Seungmin%20Stray%20Kids_.mp3
The Image Of You (Remains In My Memory),Sandeul,https://chiasenhac.vn/mp3/sandeul/the-image-of-you-remains-in-my-memory-tsv7wwtqqt99fe.html,https://data25.chiasenhac.com/download2/2199/3/2198701-8f801930/32/The%20Image%20Of%20You%20Remains%20In%20My%20Memory_%20-.m4a,https://data25.chiasenhac.com/download2/2199/3/2198701-8f801930/128/The%20Image%20Of%20You%20Remains%20In%20My%20Memory_%20-.mp3
Be The Light,Kim Jae Hwan,https://chiasenhac.vn/mp3/kim-jae-hwan/be-the-light-tsv7wqd0qt9emn.html,https://data25.chiasenhac.com/download2/2198/3/2197467-84aac9e3/32/Be%20The%20Light%20-%20Kim%20Jae%20Hwan.m4a,https://data25.chiasenhac.com/download2/2198/3/2197467-84aac9e3/128/Be%20The%20Light%20-%20Kim%20Jae%20Hwan.mp3
My Romance,Cheeze,https://chiasenhac.vn/mp3/cheeze/my-romance-tsv7rzb7qta1qt.html,https://data25.chiasenhac.com/download2/2197/3/2196724-b70aa28d/32/My%20Romance%20-%20Cheeze.m4a,https://data25.chiasenhac.com/download2/2197/3/2196724-b70aa28d/128/My%20Romance%20-%20Cheeze.mp3
One Sunny Day,Kassy,https://chiasenhac.vn/mp3/kassy/one-sunny-day-tsv7rbzrqtaq1a.html,https://data25.chiasenhac.com/download2/2195/3/2194321-329537fb/32/One%20Sunny%20Day%20-%20Kassy.m4a,https://data25.chiasenhac.com/download2/2195/3/2194321-329537fb/128/One%20Sunny%20Day%20-%20Kassy.mp3
Filter,BTS,https://chiasenhac.vn/mp3/bts/filter-tsvwwrrwq99aa9.html,https://data20.chiasenhac.com/downloads/2068/3/2067458-907f18ca/32/Filter%20-%20BTS.m4a,https://data20.chiasenhac.com/downloads/2068/3/2067458-907f18ca/128/Filter%20-%20BTS.mp3
Iconic,aespa,https://chiasenhac.vn/mp3/aespa/iconic-tsv7wm6mqt98k8.html,https://data25.chiasenhac.com/download2/2200/3/2199107-9868cfae/32/Iconic%20-%20aespa.m4a,https://data25.chiasenhac.com/download2/2200/3/2199107-9868cfae/128/Iconic%20-%20aespa.mp3
I Need A Girl,Taeyang; G-Dragon,https://chiasenhac.vn/mp3/taeyang-g-dragon/i-need-a-girl-ts37br35qtqawh.html,https://data55.chiasenhac.com/downloads/1142/3/1141878-287a3ea4/32/I%20Need%20A%20Girl%20-%20Taeyang_%20G-Dragon.m4a,https://data55.chiasenhac.com/downloads/1142/3/1141878-287a3ea4/128/I%20Need%20A%20Girl%20-%20Taeyang_%20G-Dragon.mp3
Tomorrow,BTS,https://chiasenhac.vn/mp3/bts/tomorrow-ts3stt0cq4ffnv.html,https://data61.chiasenhac.com/downloads/1321/3/1320863-852d42bf/32/Tomorrow%20-%20BTS.m4a,https://data61.chiasenhac.com/downloads/1321/3/1320863-852d42bf/128/Tomorrow%20-%20BTS.mp3
Wedding Dress,Taeyang,https://chiasenhac.vn/mp3/taeyang/wedding-dress-ts37brvqqtqa2e.html,https://data55.chiasenhac.com/downloads/1142/3/1141885-5d47b1af/32/Wedding%20Dress%20-%20Taeyang.m4a,https://data55.chiasenhac.com/downloads/1142/3/1141885-5d47b1af/128/Wedding%20Dress%20-%20Taeyang.mp3
BTS Cypher 4,BTS,https://chiasenhac.vn/mp3/bts/bts-cypher-4-tsvqbrr5qeqaah.html,https://data01.chiasenhac.com/downloads/1732/3/1731590-47a8157c/32/BTS%20Cypher%204%20-%20BTS.m4a,https://data01.chiasenhac.com/downloads/1732/3/1731590-47a8157c/128/BTS%20Cypher%204%20-%20BTS.mp3
Ping Pong,HyunA; Dawn,https://chiasenhac.vn/mp3/hyuna-dawn/ping-pong-tsv7rdt0qtamfn.html,https://data25.chiasenhac.com/download2/2194/3/2193595-04e56c10/32/Ping%20Pong%20-%20HyunA_%20Dawn.m4a,https://data25.chiasenhac.com/download2/2194/3/2193595-04e56c10/128/Ping%20Pong%20-%20HyunA_%20Dawn.mp3
A Fool's Only Tears,Big Bang,https://chiasenhac.vn/mp3/big-bang/a-fools-only-tears-ts3m0s3rq8n4wa.html,https://data55.chiasenhac.com/downloads/1123/3/1122929-d9380de5/32/A%20Fool_s%20Only%20Tears%20-%20Big%20Bang.m4a,https://data55.chiasenhac.com/downloads/1123/3/1122929-d9380de5/128/A%20Fool_s%20Only%20Tears%20-%20Big%20Bang.mp3
Best Friend,IKON,https://chiasenhac.vn/mp3/ikon/best-friend-tsvcrw0tqva9nf.html,https://data38.chiasenhac.com/downloads/1868/3/1867164-28bb221f/32/Best%20Friend%20-%20IKON.m4a,https://data38.chiasenhac.com/downloads/1868/3/1867164-28bb221f/128/Best%20Friend%20-%20IKON.mp3
Euphoria,BTS,https://chiasenhac.vn/mp3/bts/euphoria-tsvb70q0qqtnen.html,https://data34.chiasenhac.com/downloads/1948/3/1947083-30142a31/32/Euphoria%20-%20BTS.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947083-30142a31/128/Euphoria%20-%20BTS.mp3
Because I'm Stupid,SS501,https://chiasenhac.vn/mp3/ss501/because-im-stupid-ts3m7qb6q8teqk.html,https://data54.chiasenhac.com/downloads/1092/3/1091573-8b169e76/32/Because%20I_m%20Stupid%20-%20SS501.m4a,https://data54.chiasenhac.com/downloads/1092/3/1091573-8b169e76/128/Because%20I_m%20Stupid%20-%20SS501.mp3
Aloha,Cool,https://chiasenhac.vn/mp3/cool/aloha-ts3wrcrdq9avam.html,https://data51.chiasenhac.com/downloads/1015/3/1014270-cd19e61c/32/Aloha%20-%20Cool.m4a,https://data51.chiasenhac.com/downloads/1015/3/1014270-cd19e61c/128/Aloha%20-%20Cool.mp3
Whistle (Acoustic Version),BlackPink,https://chiasenhac.vn/mp3/blackpink/whistle-acoustic-version-tsvqrcw7qeav9t.html,https://data01.chiasenhac.com/downloads/1736/3/1735188-1cb0a1d2/32/Whistle%20Acoustic%20Version_%20-%20BlackPink.m4a,https://data01.chiasenhac.com/downloads/1736/3/1735188-1cb0a1d2/128/Whistle%20Acoustic%20Version_%20-%20BlackPink.mp3
Run,BTS,https://chiasenhac.vn/mp3/bts/run-ts30drs3qnma4w.html,https://data2.chiasenhac.com/stream2/1593/3/1592424-15f0ce7a/32/Run%20-%20BTS.m4a,https://data2.chiasenhac.com/stream2/1593/3/1592424-15f0ce7a/128/Run%20-%20BTS.mp3
Fake Love,BTS,https://chiasenhac.vn/mp3/bts/fake-love-tsvc07dqqvntme.html,https://data38.chiasenhac.com/downloads/1909/3/1908429-ce66734f/32/Fake%20Love%20-%20BTS.m4a,https://data38.chiasenhac.com/downloads/1909/3/1908429-ce66734f/128/Fake%20Love%20-%20BTS.mp3
Blue & Grey,BTS,https://chiasenhac.vn/mp3/bts/blue-grey-tsvmwb33q89qww.html,https://data3.chiasenhac.com/downloads/2133/3/2132856-edb1727a/32/Blue%20Grey%20-%20BTS.m4a,https://data3.chiasenhac.com/downloads/2133/3/2132856-edb1727a/128/Blue%20Grey%20-%20BTS.mp3
Go Go,BTS,https://chiasenhac.vn/mp3/bts/go-go-tsvb70ccqqtnvv.html,https://data34.chiasenhac.com/downloads/1948/3/1947103-197d59ec/32/Go%20Go%20-%20BTS.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947103-197d59ec/128/Go%20Go%20-%20BTS.mp3
Upper Side Dreamin’,ENHYPEN,https://chiasenhac.vn/mp3/enhypen/upper-side-dreamin-tsv7wzmsqt9184.html,https://data25.chiasenhac.com/download2/2201/3/2200871-d8adc853/32/Upper%20Side%20Dreamin___%20-%20ENHYPEN.m4a,https://data25.chiasenhac.com/download2/2201/3/2200871-d8adc853/128/Upper%20Side%20Dreamin___%20-%20ENHYPEN.mp3
I Need U,BTS,https://chiasenhac.vn/mp3/bts/i-need-u-ts3v7zbdq2t1qm.html,https://data17.chiasenhac.com/downloads/1489/3/1488110-a93e91a5/32/I%20Need%20U%20-%20BTS.m4a,https://data17.chiasenhac.com/downloads/1489/3/1488110-a93e91a5/128/I%20Need%20U%20-%20BTS.mp3
Glassy,Jo Yuri,https://chiasenhac.vn/mp3/jo-yuri/glassy-tsv7w5qqqt9hee.html,https://data25.chiasenhac.com/download2/2200/3/2199741-016ac445/32/Glassy%20-%20Jo%20Yuri.m4a,https://data25.chiasenhac.com/download2/2200/3/2199741-016ac445/128/Glassy%20-%20Jo%20Yuri.mp3
Black Swan,BTS,https://chiasenhac.vn/mp3/bts/black-swan-tsvwb7dcq9qtmv.html,https://data20.chiasenhac.com/downloads/2060/3/2059983-106bc621/32/Black%20Swan%20-%20BTS.m4a,https://data20.chiasenhac.com/downloads/2060/3/2059983-106bc621/128/Black%20Swan%20-%20BTS.mp3
We Are Bulletproof Pt. 2,BTS,https://chiasenhac.vn/mp3/bts/we-are-bulletproof-pt-2-ts3stqdbq4femq.html,https://data61.chiasenhac.com/downloads/1321/3/1320912-f552d70d/32/We%20Are%20Bulletproof%20Pt_%202%20-%20BTS.m4a,https://data61.chiasenhac.com/downloads/1321/3/1320912-f552d70d/128/We%20Are%20Bulletproof%20Pt_%202%20-%20BTS.mp3
Fire,BTS,https://chiasenhac.vn/mp3/bts/fire-tsvtwmmzqf9881.html,https://data05.chiasenhac.com/downloads/1675/3/1674794-6267a518/32/Fire%20-%20BTS.m4a,https://data05.chiasenhac.com/downloads/1675/3/1674794-6267a518/128/Fire%20-%20BTS.mp3
The Truth Untold,Steve Aoki; BTS,https://chiasenhac.vn/mp3/steve-aoki-bts/the-truth-untold-tsvc07ddqvntmm.html,https://data37.chiasenhac.com/downloads/1909/3/1908430-42daaa01/32/The%20Truth%20Untold%20-%20Steve%20Aoki_%20BTS.m4a,https://data37.chiasenhac.com/downloads/1909/3/1908430-42daaa01/128/The%20Truth%20Untold%20-%20Steve%20Aoki_%20BTS.mp3
21st Century Girl,BTS,https://chiasenhac.vn/mp3/bts/21st-century-girl-tsvqbrr3qeqaaw.html,https://data01.chiasenhac.com/downloads/1732/3/1731592-04461d70/32/21st%20Century%20Girl%20-%20BTS.m4a,https://data01.chiasenhac.com/downloads/1732/3/1731592-04461d70/128/21st%20Century%20Girl%20-%20BTS.mp3
Puma,TXT,https://chiasenhac.vn/mp3/txt/puma-tsvwsbqrq94qea.html,https://data25.chiasenhac.com/download2/2191/3/2190618-f36152a7/32/Puma%20-%20TXT.m4a,https://data25.chiasenhac.com/download2/2191/3/2190618-f36152a7/128/Puma%20-%20TXT.mp3
I'm Fine,BTS,https://chiasenhac.vn/mp3/bts/im-fine-tsvb70d3qqtnmw.html,https://data34.chiasenhac.com/downloads/1948/3/1947096-3d64fe3f/32/I_m%20Fine%20-%20BTS.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947096-3d64fe3f/128/I_m%20Fine%20-%20BTS.mp3
Trivia 轉: Seesaw,BTS,https://chiasenhac.vn/mp3/bts/trivia-seesaw-tsvb70d6qqtnmk.html,https://data34.chiasenhac.com/downloads/1948/3/1947093-561708a4/32/Trivia%20Seesaw%20-%20BTS.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947093-561708a4/128/Trivia%20Seesaw%20-%20BTS.mp3
No More Dream,BTS,https://chiasenhac.vn/mp3/bts/no-more-dream-ts3stqdwq4fem9.html,https://data61.chiasenhac.com/downloads/1321/3/1320914-7efa7a26/32/No%20More%20Dream%20-%20BTS.m4a,https://data61.chiasenhac.com/downloads/1321/3/1320914-7efa7a26/128/No%20More%20Dream%20-%20BTS.mp3
Airplane (Part 2),BTS,https://chiasenhac.vn/mp3/bts/airplane-part-2-tsvb70cdqqtnvm.html,https://data34.chiasenhac.com/downloads/1948/3/1947102-1744dde3/32/Airplane%20Part%202_%20-%20BTS.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947102-1744dde3/128/Airplane%20Part%202_%20-%20BTS.mp3
Idol,Nicki Minaj; BTS,https://chiasenhac.vn/mp3/nicki-minaj-bts/idol-tsvb70d0qqtnmn.html,https://data34.chiasenhac.com/downloads/1948/3/1947099-461868e9/32/Idol%20-%20Nicki%20Minaj_%20BTS.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947099-461868e9/128/Idol%20-%20Nicki%20Minaj_%20BTS.mp3
Magic Shop,BTS,https://chiasenhac.vn/mp3/bts/magic-shop-tsvb70ctqqtnvf.html,https://data34.chiasenhac.com/downloads/1948/3/1947100-33e20347/32/Magic%20Shop%20-%20BTS.m4a,https://data34.chiasenhac.com/downloads/1948/3/1947100-33e20347/128/Magic%20Shop%20-%20BTS.mp3
Ma City,BTS,https://chiasenhac.vn/mp3/bts/ma-city-ts30ctddqnvfmm.html,https://data2.chiasenhac.com/stream2/1596/3/1595086-fd157aef/32/Ma%20City%20-%20BTS.m4a,https://data2.chiasenhac.com/stream2/1596/3/1595086-fd157aef/128/Ma%20City%20-%20BTS.mp3
Boy With Luv,BTS; Halsey,https://chiasenhac.vn/mp3/bts-halsey/boy-with-luv-tsvwwrb0q99aqn.html,https://data20.chiasenhac.com/downloads/2068/3/2067451-adf81344/32/Boy%20With%20Luv%20-%20BTS_%20Halsey.m4a,https://data20.chiasenhac.com/downloads/2068/3/2067451-adf81344/128/Boy%20With%20Luv%20-%20BTS_%20Halsey.mp3
On,BTS; Sia,https://chiasenhac.vn/mp3/bts-sia/on-tsvwwrwdq99a9m.html,https://data20.chiasenhac.com/downloads/2068/3/2067470-a44f8e0e/32/On%20-%20BTS_%20Sia.m4a,https://data20.chiasenhac.com/downloads/2068/3/2067470-a44f8e0e/128/On%20-%20BTS_%20Sia.mp3
